timestamp,transaction_id,from_user,to_user,amount,transaction_type,is_fraud
2025-03-17 18:32:17,638dda47-c52a-48f0-b866-55db2fa93a49,USER01055,USER01033,1111.4,TRANSFER,0
2025-03-18 00:20:48,fab64a9a-6d5d-4d2e-aa34-38b3f33c954a,USER01015,USER01043,12401.9,PAYMENT,0
2025-03-18 11:42:48,27ecb44e-50a7-4150-b6e0-e12d053767ad,USER01007,USER01047,17758.23,DEPOSIT,1
2025-03-17 19:28:42,51c930b0-bf68-4360-a49b-86d887049304,USER01049,USER01014,2673.03,PAYMENT,0
2025-03-18 05:35:16,969af063-78e1-4481-9a96-080e467e448d,USER01022,USER01014,5164.42,DEPOSIT,0
2025-03-18 04:25:51,ac3aa7f4-e46f-4d25-a64f-3140dd710c2e,USER01011,USER01071,9985.78,TRANSFER,0
2025-03-17 21:55:15,42d18d32-dd2e-43be-acb5-04e428247deb,USER01065,USER01016,17541.39,PAYMENT,0
2025-03-18 08:16:18,0a4ecbd8-af9b-4320-8a51-d99093b45dd1,USER01069,USER01018,12838.77,PAYMENT,0
2025-03-18 15:30:12,97cce714-7ed3-42d5-a645-17cd9b46179a,USER01071,USER01007,16556.34,TRANSFER,1
2025-03-17 22:30:05,17f81056-d9bc-4dc7-8035-73d546ec43aa,USER01069,USER01056,2525.12,PAYMENT,0
2025-03-17 23:45:19,c8477d23-6496-48e8-860a-aa22e5d4f342,USER01073,USER01036,915.24,DEPOSIT,0
2025-03-17 18:18:55,1b34ea52-2826-4a0f-b327-6bac1bc9abea,USER01008,USER01084,14418.59,PAYMENT,0
2025-03-17 22:03:52,389a9075-5beb-45ce-96c4-aba7fa24235a,USER01098,USER01048,12092.41,CASH_OUT,0
2025-03-18 12:11:23,2f036a64-545f-4dbc-9cc2-1cb8d165acd9,USER01087,USER01034,13294.94,PAYMENT,0
2025-03-18 10:40:13,04c26dab-1629-4ed2-a3c2-f2408c10a22a,USER01050,USER01083,1527.33,CASH_OUT,0
2025-03-18 10:08:21,6d2b4fa6-7469-4d9f-a332-2f0385deab79,USER01087,USER01096,17024.47,TRANSFER,1
2025-03-18 04:15:02,430eb0d0-19df-4c22-a838-97e45cc1af06,USER01047,USER01012,15858.38,PAYMENT,0
2025-03-18 13:32:58,71b81eff-611a-4d5b-879d-8c5adf624179,USER01076,USER01087,9367.06,TRANSFER,0
2025-03-17 19:38:37,1d7eac59-06b6-430b-b39c-7a5e542e0405,USER01026,USER01008,19093.01,TRANSFER,1
2025-03-18 16:28:37,952d7bf3-78bf-40f3-bb95-e30ac2f84bfd,USER01085,USER01063,3361.52,TRANSFER,0
2025-03-18 08:55:49,301f3381-8f15-474e-8ec0-5df2374cafab,USER01087,USER01063,9198.86,DEPOSIT,0
2025-03-18 04:58:12,b1c1c352-0a95-4fe4-b4f2-7070d7c54e54,USER01050,USER01072,15905.59,TRANSFER,1
2025-03-18 16:16:53,abf14d4e-e4e5-445d-b9aa-9d91c3171fae,USER01071,USER01048,10334.65,TRANSFER,0
2025-03-18 04:30:24,3337e2b1-d363-4b60-8a82-9c39276fd759,USER01033,USER01001,1525.04,DEPOSIT,0
2025-03-18 03:20:35,e011908a-3c0d-4b54-83ff-aa173aa38348,USER01062,USER01099,17375.34,DEPOSIT,0
2025-03-18 02:14:10,898e23ca-2e11-4906-9505-1cdadebce049,USER01029,USER01063,4849.99,CASH_OUT,0
2025-03-18 12:15:11,8f9bb354-c45d-440e-b5dc-b96db38b922e,USER01018,USER01050,7530.04,CASH_OUT,0
2025-03-18 17:35:38,c02070cb-f0f2-4098-9f88-1ec760f0d34e,USER01032,USER01018,4673.22,DEPOSIT,0
2025-03-18 09:04:39,bb349ea6-544f-4fbe-b421-0131ea5f8413,USER01000,USER01095,18221.74,CASH_OUT,1
2025-03-18 06:52:41,8b549320-c5b1-4637-96a2-838c4f75f313,USER01074,USER01092,10889.51,TRANSFER,0
2025-03-18 09:15:08,afd10d51-440f-4811-a806-4c53df9367f2,USER01062,USER01048,18619.08,PAYMENT,0
2025-03-18 12:54:02,91d2f9bf-0477-4144-93fb-e8b0aa8d0414,USER01022,USER01085,8885.57,CASH_OUT,0
2025-03-17 21:51:39,15db5387-1d90-462e-9067-5e21a9077fa9,USER01081,USER01043,3168.24,DEPOSIT,0
2025-03-17 18:05:30,84d828e9-32fa-4c5d-b611-128b2880413c,USER01031,USER01038,17161.97,CASH_OUT,1
2025-03-18 14:07:23,65a03189-03d6-4345-8316-a01fe4213433,USER01067,USER01033,18653.88,TRANSFER,0
2025-03-17 23:25:39,e51ffeda-fa99-43af-a494-e9e26b201513,USER01097,USER01039,3184.71,TRANSFER,0
2025-03-18 12:01:22,6361beb1-5c86-4efc-ab88-0210a1f53486,USER01081,USER01038,292.04,CASH_OUT,0
2025-03-17 23:53:58,cf83f843-b52f-4739-90e2-0c756838d311,USER01015,USER01093,16130.27,PAYMENT,0
2025-03-18 03:46:26,1c669540-cccb-4886-9760-95e60eaa4854,USER01076,USER01072,11328.36,PAYMENT,0
2025-03-18 06:43:37,57c805e9-2794-48d1-8eb0-b59db8fa7517,USER01058,USER01032,10408.87,DEPOSIT,0
2025-03-17 22:50:31,bea26f08-8763-40e3-accd-b9e1309cefcd,USER01082,USER01022,14301.99,TRANSFER,0
2025-03-17 23:33:02,e86f64ad-f185-414b-95f4-d709589e319a,USER01005,USER01014,1242.4,PAYMENT,0
2025-03-18 16:42:13,633471e0-0250-481f-8ed4-9251dfa2abe9,USER01024,USER01068,1079.18,TRANSFER,0
2025-03-18 10:16:47,6b8ebccc-e66c-47c5-ab5a-9c38a2d2a1e7,USER01023,USER01097,10852.63,DEPOSIT,0
2025-03-18 02:30:08,efca08d2-dfd3-4839-8adf-9450aa190cfc,USER01040,USER01055,17586.67,TRANSFER,0
2025-03-17 23:52:06,3764fc4e-d66e-441a-a729-9ed2eb097cac,USER01044,USER01097,17132.47,TRANSFER,0
2025-03-18 04:48:38,6761bd3c-e99f-4dca-a74f-8b993da2f7f0,USER01030,USER01058,4065.98,TRANSFER,0
2025-03-18 13:20:30,a8a99e44-b5ec-4bc2-97af-86e0f0f32949,USER01030,USER01099,8974.48,CASH_OUT,0
2025-03-18 15:51:56,036a9f46-fb06-4b36-8268-6010a50cb063,USER01023,USER01055,2822.47,DEPOSIT,0
2025-03-18 15:19:37,3e027e9f-a4be-4ce1-bc3f-d2ee3fa6841e,USER01081,USER01089,6754.86,TRANSFER,0
2025-03-18 11:41:35,7f29441d-9dad-421f-8dd6-30df93f66a50,USER01009,USER01061,11353.42,TRANSFER,0
2025-03-18 10:59:33,20aa1326-0d9d-41a4-add9-98ce4a631950,USER01035,USER01062,16161.69,DEPOSIT,0
2025-03-18 10:44:53,959612b9-b52d-4b84-892f-17923ad4eb4b,USER01043,USER01027,9629.05,TRANSFER,0
2025-03-17 20:21:15,62fe44b6-9b7f-4dcc-a632-bb02b5616d7c,USER01036,USER01046,2172.83,PAYMENT,0
2025-03-17 19:02:40,33a98eb8-d67d-4727-8de0-c490fef407a7,USER01071,USER01099,9327.44,CASH_OUT,0
2025-03-17 18:55:49,579e9c1b-aef2-4858-9f28-9d338b478563,USER01065,USER01062,10893.54,TRANSFER,0
2025-03-18 12:03:48,9b71f24f-04e0-4722-88e9-a48194c03cff,USER01036,USER01045,6615.49,DEPOSIT,0
2025-03-18 01:03:36,43941088-2de0-4b0a-bb1d-0c3f6f3caa60,USER01046,USER01033,11412.04,CASH_OUT,0
2025-03-18 03:14:39,c5c7bd60-ce4d-4ec1-97c6-d88bcf406f14,USER01043,USER01057,4672.89,CASH_OUT,0
2025-03-18 16:27:28,2e43956a-96ac-4a8e-9b67-4857a25e976b,USER01028,USER01010,4750.01,PAYMENT,0
2025-03-18 09:00:09,afff569b-18b8-4f7c-aaac-b3a2846b4de2,USER01002,USER01057,17416.97,TRANSFER,1
2025-03-18 10:47:01,55ea0c25-5706-4113-851e-b8e6915f6ba8,USER01084,USER01048,11644.03,CASH_OUT,0
2025-03-18 09:27:21,4eb2755a-c4c1-4b53-b7a6-769ef04765e3,USER01017,USER01022,3040.41,DEPOSIT,0
2025-03-17 19:32:17,ab3384b7-1828-4630-96a0-8f9ce8f48d45,USER01024,USER01016,5168.12,PAYMENT,0
2025-03-18 12:57:21,9357bdda-f378-49c4-9035-6fffdbe95325,USER01083,USER01032,7953.09,TRANSFER,0
2025-03-18 05:04:22,7962b081-f2f8-49a2-98e8-1ac2dd1558b2,USER01018,USER01040,15068.56,CASH_OUT,0
2025-03-18 04:49:32,642498ad-2b12-4e38-a948-4b3ebc4eeaef,USER01015,USER01040,3204.6,DEPOSIT,0
2025-03-17 20:45:43,ad02e905-4588-4ded-8f61-dde32d368b92,USER01042,USER01012,18881.66,CASH_OUT,1
2025-03-18 06:36:41,d76d6bf6-38d5-4b2e-8abe-f7b233d8adad,USER01040,USER01044,7778.54,DEPOSIT,0
2025-03-17 19:00:54,1a3a1bdd-3360-49f9-98c7-33bc89e3e3d2,USER01003,USER01061,3322.75,CASH_OUT,0
2025-03-18 06:47:15,b9119922-9f12-4dcf-a59f-dadddd227596,USER01047,USER01080,2540.91,PAYMENT,0
2025-03-18 00:20:56,eb3057d6-2f06-470a-916f-30dbd3098aff,USER01065,USER01090,16287.65,DEPOSIT,1
2025-03-17 22:31:36,856cc125-9be0-4caf-9190-2999d0796d20,USER01063,USER01018,12346.19,DEPOSIT,0
2025-03-17 19:24:52,7565545b-a446-49b1-8b33-eca5b53f8720,USER01094,USER01014,5071.07,CASH_OUT,0
2025-03-18 13:03:05,a959723c-a6f1-4d32-98be-be84f449b4a6,USER01059,USER01048,15815.09,PAYMENT,1
2025-03-17 22:10:59,574a416c-b3e9-45fc-b625-151bac029bbc,USER01079,USER01069,7103.49,TRANSFER,0
2025-03-18 08:36:56,2b53908a-2da7-489c-8b58-d1c1a9aa8a2d,USER01000,USER01072,4710.05,DEPOSIT,0
2025-03-18 12:41:39,0fc07fe9-9fea-4223-8e5e-ee4c42ee18e8,USER01056,USER01051,1752.64,CASH_OUT,0
2025-03-18 16:55:28,efb2ec0c-94ff-4d8a-8afe-45d4bac57d96,USER01034,USER01014,3093.48,CASH_OUT,0
2025-03-17 23:58:58,1aee1558-1832-45f6-88ab-b86b140a57e6,USER01090,USER01065,7355.09,CASH_OUT,0
2025-03-17 19:30:36,f464acaa-048c-4184-8269-0d8fdc04b545,USER01000,USER01098,15714.41,TRANSFER,1
2025-03-18 02:20:41,6daa1e62-e9de-4e7c-90a7-63b1e8dbc7aa,USER01060,USER01040,80.18,TRANSFER,0
2025-03-18 00:11:56,4c9cc2e7-c699-4470-9dde-d1005d32ce46,USER01087,USER01088,19339.75,PAYMENT,0
2025-03-18 17:27:56,bfde9bf5-834e-48a0-8d5f-799a745b806f,USER01042,USER01079,6106.83,PAYMENT,0
2025-03-18 17:08:26,7c53242f-53d1-4dff-b6c2-dfcaf0c3729b,USER01066,USER01013,17496.86,CASH_OUT,0
2025-03-17 21:56:57,61640813-c794-45ad-8cf6-deef59b8c24b,USER01069,USER01094,16955.85,TRANSFER,1
2025-03-18 11:23:44,779f9afd-c607-4e77-8757-4b3457f78dba,USER01048,USER01087,13645.82,DEPOSIT,0
2025-03-18 02:04:58,09fe4b76-069f-4453-8e34-9cab708edb06,USER01038,USER01087,9499.93,PAYMENT,0
2025-03-18 05:37:34,fb0d0259-6da1-4f50-831c-517fb8ba27dd,USER01062,USER01082,6380.38,CASH_OUT,0
2025-03-18 14:44:30,aea8065c-fc53-4d19-90ca-ae0d42ebfbd9,USER01061,USER01036,19576.98,TRANSFER,0
2025-03-18 10:06:30,6ba97e3c-4511-4aa8-ac86-dc750c6862cd,USER01040,USER01025,6724.22,CASH_OUT,0
2025-03-17 23:23:36,f4dbd1be-9768-40ec-bc8b-3411edc17881,USER01094,USER01069,18873.99,CASH_OUT,1
2025-03-18 07:21:51,b8d5c74f-b526-4d54-8f53-fb561397a4b0,USER01051,USER01079,3031.81,TRANSFER,0
2025-03-18 06:03:12,ab845b7c-0124-4b9c-a768-ac6d3ebb874d,USER01082,USER01036,19161.62,TRANSFER,1
2025-03-18 02:35:40,89d1d96d-37e0-43d4-9fbd-24b60cd708c2,USER01064,USER01094,735.93,TRANSFER,0
2025-03-17 20:14:01,38efb3b0-6219-4e3b-bbe0-c979375e5b99,USER01022,USER01001,19859.74,TRANSFER,1
2025-03-18 05:16:08,cec699af-e212-4810-a116-27e9683161cb,USER01001,USER01025,18805.41,TRANSFER,0
2025-03-18 08:57:36,c5ab582f-654c-46cd-904a-9591fa968d4e,USER01025,USER01023,10342.76,PAYMENT,0
2025-03-18 00:27:57,d11461e5-6b42-454e-a915-72958c4e187b,USER01098,USER01013,7198.06,DEPOSIT,0
2025-03-17 20:54:46,ae909f81-505f-4cfd-8f53-a19d6a214b1b,USER01001,USER01054,18365.68,PAYMENT,1
2025-03-17 18:48:50,645e39cd-81c3-47f2-a3ee-1adae770dc74,USER01044,USER01033,10716.64,TRANSFER,0
2025-03-18 14:00:16,a1a6af9a-4ea6-45cb-8273-396aa2bee5ad,USER01035,USER01017,453.04,CASH_OUT,0
2025-03-18 13:37:59,009369f5-e681-497f-a7ec-048f00f046a7,USER01042,USER01046,19362.45,DEPOSIT,1
2025-03-18 08:47:22,bfdef91f-22c7-4a89-b92c-81dce4a614a0,USER01052,USER01025,9799.31,TRANSFER,0
2025-03-18 09:20:54,7eb1e3c4-f209-4b1d-823d-6da580fc4740,USER01018,USER01043,11885.39,CASH_OUT,0
2025-03-18 15:24:54,994a0fd0-3020-447d-ace9-042eb0ca12c3,USER01099,USER01019,352.24,PAYMENT,0
2025-03-18 01:51:35,9b3f1109-5ea2-439a-bf2e-3d93d5bfd59d,USER01041,USER01056,3281.53,TRANSFER,0
2025-03-17 22:21:39,21516af4-2ab3-47c4-abdf-c478a5810219,USER01027,USER01095,10990.86,DEPOSIT,0
2025-03-18 08:30:06,36216579-898a-48ac-873a-e2c9a053aa6a,USER01083,USER01038,13376.82,DEPOSIT,0
2025-03-18 08:38:54,ea2d08a3-6639-46e2-b8d0-39794ab4da13,USER01052,USER01065,2026.83,TRANSFER,0
2025-03-18 14:14:00,bc3040e0-fd7e-4018-8fbb-7d96a979fa54,USER01037,USER01059,15297.95,DEPOSIT,1
2025-03-18 12:48:40,af3078be-cec8-4f05-a964-a200174e9116,USER01074,USER01017,9107.5,DEPOSIT,0
2025-03-18 15:30:18,9afc1b4b-4840-4002-a096-5d0e465b9422,USER01013,USER01064,12408.58,PAYMENT,0
2025-03-18 04:38:46,de2b3883-6cc1-4c06-b880-d0b61cbdfd71,USER01027,USER01051,14379.38,PAYMENT,0
2025-03-18 08:44:52,765e8f6a-cfc4-470d-9d4a-b7a9f941fcae,USER01041,USER01022,12421.6,TRANSFER,0
2025-03-17 19:32:50,8598f67d-e10e-4d63-a74e-45525f5a6037,USER01000,USER01033,98.34,TRANSFER,0
2025-03-18 09:04:34,58da1209-a5b7-4ec4-baac-57a869b5b886,USER01003,USER01048,14672.56,PAYMENT,0
2025-03-18 04:08:07,c4f7db7b-3701-483c-9dcf-492a15955680,USER01076,USER01067,13982.46,TRANSFER,0
2025-03-18 16:18:06,cc89a8e7-3bc5-429a-ae7e-25d3670a61c0,USER01015,USER01046,3678.92,CASH_OUT,0
2025-03-18 11:53:02,0efbc73b-8051-4bb5-aaea-a590e78eb32c,USER01095,USER01023,12490.14,PAYMENT,0
2025-03-18 07:59:53,faf26b1c-2d3b-48cc-98b4-63d95c7db004,USER01059,USER01030,17474.86,PAYMENT,1
2025-03-18 10:03:39,19c4d600-b510-4ec4-a79b-b2c8468d259c,USER01053,USER01006,15360.43,DEPOSIT,0
2025-03-18 10:31:01,7342b63c-aef1-4037-9a6b-b3c449ab3ee8,USER01061,USER01017,3435.0,TRANSFER,0
2025-03-17 23:26:56,1595c1b6-9dc5-41e1-9d92-445a27a91964,USER01035,USER01079,4631.71,DEPOSIT,0
2025-03-17 19:44:24,bc8bfabe-f30e-4652-95e1-a912c10c81e9,USER01065,USER01059,13942.92,DEPOSIT,0
2025-03-18 08:00:11,d7447041-6982-4223-b24b-5b6673d09252,USER01096,USER01030,7329.54,TRANSFER,0
2025-03-18 01:29:56,c1dde4f8-9b44-4b17-8043-7b9a0a238c97,USER01058,USER01090,9314.61,CASH_OUT,0
2025-03-17 17:41:43,f6036f86-d5f1-46bf-8dc2-3b484fb27134,USER01079,USER01027,5511.7,TRANSFER,0
2025-03-17 18:32:47,f3c91ccf-d561-446a-8d65-b97a67c46201,USER01026,USER01078,7208.94,DEPOSIT,0
2025-03-18 02:14:14,0c3c3568-4947-4516-a9de-79ccb1ebe125,USER01004,USER01009,5743.09,PAYMENT,0
2025-03-17 22:39:47,3573cc51-638b-44fd-b85e-0572e12603d3,USER01091,USER01056,16713.45,CASH_OUT,1
2025-03-17 20:54:13,f9be164a-20bb-4cc2-9810-e32a1396758c,USER01004,USER01092,15512.04,DEPOSIT,1
2025-03-17 20:28:08,de13e8bd-33be-412f-8f50-2fc7b66a2bc7,USER01012,USER01088,5703.48,CASH_OUT,0
2025-03-18 16:17:02,0b1ed3f1-9a54-4d39-8196-4a3e8729591e,USER01097,USER01052,4235.07,PAYMENT,0
2025-03-17 21:23:17,7f0b42fe-1d42-4470-81ee-40a06d4c4f46,USER01089,USER01078,12429.75,TRANSFER,0
2025-03-18 14:08:20,38c2927d-6239-41b9-8cfc-e9e49b23a405,USER01062,USER01077,3523.25,PAYMENT,0
2025-03-18 08:02:18,b8b7be3f-0dc3-4c48-a47d-3f3603559410,USER01051,USER01088,2225.9,DEPOSIT,0
2025-03-18 13:01:33,0c0683a4-001f-4078-a965-e7963881b5ed,USER01099,USER01053,13478.17,CASH_OUT,0
2025-03-18 13:37:21,5c2b5666-5bbf-4893-a73e-b943dd06d90d,USER01066,USER01046,14799.03,DEPOSIT,0
2025-03-17 20:09:06,e609eefd-a23f-4fc9-9f83-2c07607988c8,USER01053,USER01019,14148.15,PAYMENT,0
2025-03-18 04:46:19,1260f6e8-0a25-484a-a8e9-dc10273c7554,USER01039,USER01072,2515.55,PAYMENT,0
2025-03-18 14:20:47,7d7e7d20-58d7-45f8-a60a-ddf3c0e0373d,USER01043,USER01009,19878.32,TRANSFER,1
2025-03-18 12:46:47,253aed9a-b43d-4e06-a65e-db0b77ee0d54,USER01037,USER01015,4615.5,CASH_OUT,0
2025-03-18 12:59:34,3a0732b1-8429-4af5-9260-083615d904a0,USER01021,USER01075,7082.53,CASH_OUT,0
2025-03-18 11:01:45,9fde445a-07eb-474f-b6df-e03110485d20,USER01006,USER01096,14305.16,DEPOSIT,0
2025-03-18 13:57:41,8f9e9af9-94e2-40f6-b457-84fc11216904,USER01042,USER01040,9264.26,PAYMENT,0
2025-03-18 03:14:19,433ccf1c-3ef8-4f2e-829e-d456e79d2685,USER01056,USER01009,3079.09,DEPOSIT,0
2025-03-18 13:46:11,87381f5f-2fae-44d4-86a3-7b7ae488736e,USER01020,USER01095,9129.1,CASH_OUT,0
2025-03-18 16:01:52,554e1fd4-fa96-4703-bde6-e4da172efe46,USER01052,USER01022,13017.84,PAYMENT,0
2025-03-17 20:51:29,76ab95c7-9fff-4145-b73f-e64618f455b8,USER01014,USER01015,18612.23,PAYMENT,1
2025-03-18 07:04:20,5ae0f480-8364-42b0-abeb-cb0ee0846a4b,USER01064,USER01090,3444.75,CASH_OUT,0
2025-03-18 01:44:57,e4c1474e-08a0-4d51-afa3-530cd9f744c9,USER01049,USER01069,11806.72,CASH_OUT,0
2025-03-18 09:49:36,c126d2e1-a6aa-4af5-a574-e2d3f3937fce,USER01016,USER01040,16426.83,PAYMENT,0
2025-03-18 00:51:34,00e649cc-5ce6-4d46-859d-ec238eef4a5f,USER01042,USER01071,11282.24,PAYMENT,0
2025-03-18 05:05:38,3a0d243f-7e31-4740-80cc-82ab89d980a1,USER01032,USER01071,9395.97,PAYMENT,0
2025-03-17 19:06:56,7a85e166-8967-430d-a5e9-c4365b39e76c,USER01014,USER01061,10368.31,TRANSFER,0
2025-03-17 20:14:24,21bd92d0-fec0-4143-b21b-b2f9c979d197,USER01065,USER01045,14779.67,PAYMENT,0
2025-03-18 16:17:36,6cfaf4f5-d2cf-44bf-a590-2f50f4ffc9ac,USER01014,USER01059,10717.51,PAYMENT,0
2025-03-18 11:08:09,faac76bb-9153-4ffd-95e7-34d03f90b243,USER01035,USER01057,6400.04,DEPOSIT,0
2025-03-18 04:58:45,d72bcfff-01a0-441a-b9b9-51f4144fadd1,USER01088,USER01024,18213.62,DEPOSIT,0
2025-03-18 10:51:32,317ecc22-c994-4aa9-b099-b222939617e8,USER01024,USER01078,3057.33,PAYMENT,0
2025-03-17 23:27:37,47d4263c-d11e-4f88-a254-d945f39ba3a3,USER01035,USER01094,17057.92,PAYMENT,1
2025-03-18 12:36:32,a490c0ad-ea00-4559-96b8-ec7d2293b325,USER01076,USER01047,10720.35,DEPOSIT,0
2025-03-18 04:37:28,2ed9d781-f3f1-44fc-ba02-a32cc6dc18e8,USER01037,USER01024,14845.33,CASH_OUT,0
2025-03-18 07:30:57,87eda60c-73a0-4102-afa6-2a27dd8f95a4,USER01035,USER01083,8125.12,TRANSFER,0
2025-03-18 07:04:38,41b772fa-4f41-45b6-9a4e-f8a7fd3c4b94,USER01085,USER01059,17352.86,TRANSFER,0
2025-03-18 02:26:22,3fa5dcab-c268-4aad-a7e2-b80b54b14841,USER01023,USER01088,16449.0,DEPOSIT,0
2025-03-17 18:34:57,4181506a-80a6-4509-b850-236745be5b61,USER01032,USER01086,16447.48,CASH_OUT,0
2025-03-18 17:40:37,dddad912-9902-41a6-8fea-6759c61cedba,USER01016,USER01089,6454.69,PAYMENT,0
2025-03-18 09:06:34,b1e2a160-d6da-4572-8ece-47d7e526e3b6,USER01034,USER01047,8445.78,PAYMENT,0
2025-03-18 13:23:13,c17a38f9-43ae-4031-933f-c2e1cbb38e52,USER01038,USER01096,19518.16,CASH_OUT,0
2025-03-17 18:18:50,b8a191f2-50d2-486d-8d8d-533d14796d4d,USER01027,USER01063,1006.5,TRANSFER,0
2025-03-18 08:20:29,f67e5b6f-44db-4d89-ae2a-84344fb153c3,USER01033,USER01023,15058.1,CASH_OUT,1
2025-03-18 11:47:23,0e96edda-182c-4d7c-8fb2-2b03a32357be,USER01031,USER01098,16610.28,PAYMENT,1
2025-03-18 16:40:20,dc83b6d3-58db-4910-9b4e-279c82e9165f,USER01014,USER01026,13358.88,CASH_OUT,0
2025-03-17 21:16:51,d27b4b44-ec37-4732-b23b-61ec1c676248,USER01054,USER01066,7790.1,CASH_OUT,0
2025-03-18 15:00:13,f7948e94-6508-404c-aebf-266694453ae5,USER01017,USER01049,1574.68,DEPOSIT,0
2025-03-18 15:47:37,74932a84-d76a-47a8-8a61-7e58c3421d84,USER01098,USER01046,707.93,DEPOSIT,0
2025-03-18 08:38:06,14f70b22-3e59-4afb-a480-b8593ec07c8a,USER01082,USER01055,13506.76,CASH_OUT,0
2025-03-17 18:55:06,2f90ec40-32f4-4100-ab47-ed6e71a5c94c,USER01093,USER01001,3523.92,PAYMENT,0
2025-03-17 23:59:11,7854a0eb-5226-4849-9746-8f769dc7754c,USER01042,USER01066,9771.03,TRANSFER,0
2025-03-18 07:20:37,f160e682-b3f0-409b-8496-f00b481378be,USER01065,USER01068,489.23,PAYMENT,0
2025-03-17 18:05:01,7e6c936c-974d-44ca-b042-c2202e708ac4,USER01069,USER01040,10852.86,CASH_OUT,0
2025-03-18 02:27:59,81cec2d1-61ea-4b36-844a-9b5d4414448c,USER01000,USER01011,5284.39,PAYMENT,0
2025-03-18 06:01:27,a85bef61-99f3-4a84-ae8d-657144c27241,USER01016,USER01084,5726.67,TRANSFER,0
2025-03-18 13:34:16,8bdfe76e-b0ea-4b00-994b-6f6e01045d6c,USER01056,USER01022,16606.41,DEPOSIT,1
2025-03-18 13:23:25,a428cbd1-4547-434d-a0f2-cc97eea7b393,USER01077,USER01052,16974.24,DEPOSIT,1
2025-03-17 21:33:00,3d3093e7-5061-4a44-a43d-df247d857482,USER01054,USER01009,414.82,TRANSFER,0
2025-03-18 13:22:17,228bf34c-2c01-4dbc-bd32-abd59e93e794,USER01003,USER01054,18781.92,PAYMENT,0
2025-03-17 20:03:07,3c425c45-acca-4f0c-a0cf-e90fb71d83ea,USER01094,USER01004,2763.25,TRANSFER,0
2025-03-18 15:44:23,f4c5e54d-113b-438f-8ba8-91948ff3e278,USER01079,USER01082,14928.93,DEPOSIT,0
2025-03-18 10:04:06,8ee1c55a-c3c2-43dd-872c-588371e16646,USER01082,USER01066,10552.68,PAYMENT,0
2025-03-18 06:22:46,7a7f8811-85ef-4433-a08e-8fb584574a50,USER01007,USER01042,12600.09,DEPOSIT,0
2025-03-18 12:15:09,8621e163-a589-4011-b929-4f8747268bd4,USER01086,USER01057,17196.9,TRANSFER,0
2025-03-17 19:19:39,a6996ac6-e585-48f9-94ad-51f82e6502db,USER01009,USER01063,15016.26,CASH_OUT,1
2025-03-18 12:53:22,707f5e0f-db8e-4a94-9bb1-64d197ef2ef9,USER01093,USER01095,7315.85,TRANSFER,0
2025-03-17 19:16:24,d2f86eed-a7b9-458e-8918-868d02339471,USER01071,USER01025,6484.74,TRANSFER,0
2025-03-17 23:31:21,22634d51-b1cc-4b20-b07e-edecbf8cfc31,USER01030,USER01077,612.5,CASH_OUT,0
2025-03-18 00:14:16,86f03c8b-3a62-4c0a-8b59-e2a578e133f4,USER01029,USER01046,15992.16,PAYMENT,1
2025-03-18 16:00:47,8cc2885a-f74d-4285-aad8-2862cf0deb1f,USER01084,USER01005,8434.96,DEPOSIT,0
2025-03-18 00:03:01,a39b98a5-2e2b-4826-b735-a3334f9b0ff6,USER01083,USER01026,11807.49,PAYMENT,0
2025-03-18 02:53:47,be5952ad-b93d-48e8-9f34-791a997b829f,USER01094,USER01051,4659.95,TRANSFER,0
2025-03-17 18:24:42,eab48831-b735-4807-b7b4-a7dacbf6fee2,USER01068,USER01096,18112.55,TRANSFER,1
2025-03-18 07:23:01,841912d0-3094-4ff6-a81d-7fbb60620947,USER01074,USER01001,11461.87,TRANSFER,0
2025-03-17 18:48:20,3ef9c6fe-ddbc-42ee-adee-e76f9bbbabfd,USER01047,USER01051,14809.72,DEPOSIT,0
2025-03-17 18:49:15,c83df8f8-19e5-4d1b-9588-9b03cd1a4750,USER01034,USER01052,18091.06,TRANSFER,1
2025-03-18 01:42:24,b9327b3f-fca1-480c-acc5-b89bed2a41ed,USER01004,USER01057,864.8,PAYMENT,0
2025-03-18 12:25:58,4bae7adf-d8be-4d1c-8f4f-dfff32c9515b,USER01010,USER01091,11498.89,DEPOSIT,0
2025-03-18 15:13:32,7c9979da-c11c-4573-92ea-d59604c41fb0,USER01008,USER01097,14597.17,DEPOSIT,0
2025-03-17 23:53:15,8e1d317a-5bf1-4c64-98dc-d026fe813c46,USER01098,USER01037,14405.94,TRANSFER,0
2025-03-18 05:09:10,c950f2cb-77e7-43a2-84da-4a0747acb3f5,USER01077,USER01007,19938.07,CASH_OUT,1
2025-03-18 09:01:50,0c9414c8-7ea7-417d-ac06-61e1a7b36a43,USER01006,USER01073,7081.83,DEPOSIT,0
2025-03-18 01:56:23,9302bfe5-c4c8-42cd-80f3-3f54758d61c1,USER01097,USER01064,19298.45,TRANSFER,1
2025-03-18 07:03:13,5d68ee24-ad03-44ca-a425-21d13f99dee0,USER01063,USER01096,1793.0,TRANSFER,0
2025-03-18 14:48:14,612a0d20-176a-4d2c-ba16-1056c1f53627,USER01041,USER01056,8410.07,TRANSFER,0
2025-03-17 21:15:38,5f4e0e7c-cda4-47a9-86bc-d567bcf8252e,USER01026,USER01077,15919.22,TRANSFER,1
